Original Text,BERT Input,BERT Label,Segment Label,Is Next
"The Visual World of Michel Gondry A month ago I was introduced to the works of Michel Gondry.  In short, I was amazed and tantalized by his short films and music videos.  Even if you haven't heard of him, you've probably seen his many works in Gap commercials, various music videos, and the recent movie Eternal Sunshine of the Spotless Mind.    Many of his works explode with visual elements that, when taken alone, are simple and mundane.  However, under his masterful guidance, these elements come together to form a highly mesmerizing visual experience.  He never ceases to push visual technologies and challenge our ideas about the visual medium.","[1, 309, 10, 36, 2373, 8843, 22, 7077, 6871, 21, 3, 94, 887, 3989, 7, 46, 3275, 12, 20797, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336, 161, 3, 3409, 3, 87, 2772, 10, 288, 7, 168, 20, 1521, 1671, 666, 36, 3, 2373, 3, 3, 9963, 7, 4231, 221, 7621, 7, 12, 3, 557, 1352, 20494, 12235, 10, 6, 30710, 3077, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67413, 0, 0, 0, 0, 0, 0, 0, 20797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87785, 0, 11, 2565, 0, 0, 0, 0, 0, 0, 0, 20552, 0, 0, 0, 0, 0, 0, 0, 3077, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"The Visual World of Michel Gondry A month ago I was introduced to the works of Michel Gondry.  In short, I was amazed and tantalized by his short films and music videos.  Even if you haven't heard of him, you've probably seen his many works in Gap commercials, various music videos, and the recent movie Eternal Sunshine of the Spotless Mind.    Many of his works explode with visual elements that, when taken alone, are simple and mundane.  However, under his masterful guidance, these elements come together to form a highly mesmerizing visual experience.  He never ceases to push visual technologies and challenge our ideas about the visual medium.","[1, 2894, 7, 273, 36, 27247, 4656, 7, 1266, 3, 654, 1513, 8, 1289, 9, 2987, 39225, 7077, 3, 5, 2, 53, 981, 3, 8, 901, 7077, 1078, 12, 944, 1138, 5483, 72, 6, 7077, 7360, 5, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 41796, 0, 0, 0, 0, 0, 0, 0, 0, 3287, 0, 0, 0, 0, 26384, 0, 901, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0",1
"The Visual World of Michel Gondry A month ago I was introduced to the works of Michel Gondry.  In short, I was amazed and tantalized by his short films and music videos.  Even if you haven't heard of him, you've probably seen his many works in Gap commercials, various music videos, and the recent movie Eternal Sunshine of the Spotless Mind.    Many of his works explode with visual elements that, when taken alone, are simple and mundane.  However, under his masterful guidance, these elements come together to form a highly mesmerizing visual experience.  He never ceases to push visual technologies and challenge our ideas about the visual medium.","[1, 11, 937, 7, 285, 39, 20258, 12, 41084, 28, 36, 3, 4406, 12, 221, 7621, 5, 2, 0, 0, 3, 7077, 54, 10, 10715, 3, 9, 3, 349, 285, 39, 1626, 8, 6, 2373, 10, 10715, 47245, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 937, 0, 0, 221, 0, 0, 0, 0, 0, 15595, 0, 0, 0, 0, 91647, 0, 45899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"The Austral-Asian Strike Fighter The Australian Defence Force must defend and project across an air-sea gap. This requires long range autonomous strike weaponry. The Joint Strike Fighter does not solve this issue and detrimentally places added pressure on Australia's limited force of aerial refuelling assets. The world's defence manufacturers are not creating strike platforms that solve Australian needs. For this reason, Australia needs to look to other nations with similar defence needs. In this case, Japan, South Korea and Taiwan all face defending an air-sea gap. Australia should enter a partnership with these nations to create a strike fighter that satisfies the strategic needs of defending an air-sea gap. The benefits of such a partnership will be many.","[1, 6, 62572, 516, 5324, 6, 434, 1837, 568, 758, 3515, 12, 1101, 587, 3, 36228, 2565, 5, 2, 56, 3, 443, 1426, 13916, 516, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 34, 36228, 0, 0, 0, 0, 7059, 0, 0, 0, 0, 51299, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0",1
"The Austral-Asian Strike Fighter The Australian Defence Force must defend and project across an air-sea gap. This requires long range autonomous strike weaponry. The Joint Strike Fighter does not solve this issue and detrimentally places added pressure on Australia's limited force of aerial refuelling assets. The world's defence manufacturers are not creating strike platforms that solve Australian needs. For this reason, Australia needs to look to other nations with similar defence needs. In this case, Japan, South Korea and Taiwan all face defending an air-sea gap. Australia should enter a partnership with these nations to create a strike fighter that satisfies the strategic needs of defending an air-sea gap. The benefits of such a partnership will be many.","[1, 6, 54, 20, 13, 1837, 2989, 46, 66, 2597, 516, 5150, 21, 3, 434, 1320, 5, 2, 3, 56, 2254, 7, 275, 1320, 8, 3, 8, 3, 410, 3, 3, 1837, 1320, 3, 2, 0]","[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5201, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 82745, 0, 36398, 0, 11111, 65552, 0, 0, 5, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0",1
"The Austral-Asian Strike Fighter The Australian Defence Force must defend and project across an air-sea gap. This requires long range autonomous strike weaponry. The Joint Strike Fighter does not solve this issue and detrimentally places added pressure on Australia's limited force of aerial refuelling assets. The world's defence manufacturers are not creating strike platforms that solve Australian needs. For this reason, Australia needs to look to other nations with similar defence needs. In this case, Japan, South Korea and Taiwan all face defending an air-sea gap. Australia should enter a partnership with these nations to create a strike fighter that satisfies the strategic needs of defending an air-sea gap. The benefits of such a partnership will be many.","[1, 275, 398, 1965, 9, 1970, 22, 1266, 410, 8, 3, 9, 516, 5324, 21, 40513, 6, 2678, 1320, 10, 1887, 34, 36228, 2565, 5, 2, 6, 1707, 10, 561, 9, 1970, 3, 41, 309, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1116, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1
"The Austral-Asian Strike Fighter The Australian Defence Force must defend and project across an air-sea gap. This requires long range autonomous strike weaponry. The Joint Strike Fighter does not solve this issue and detrimentally places added pressure on Australia's limited force of aerial refuelling assets. The world's defence manufacturers are not creating strike platforms that solve Australian needs. For this reason, Australia needs to look to other nations with similar defence needs. In this case, Japan, South Korea and Taiwan all face defending an air-sea gap. Australia should enter a partnership with these nations to create a strike fighter that satisfies the strategic needs of defending an air-sea gap. The benefits of such a partnership will be many.","[1, 6, 1464, 516, 3, 1029, 66, 5201, 56, 961, 12, 68492, 3586, 1137, 864, 14, 275, 3, 13, 2234, 568, 10, 10121, 30409, 1755, 5, 2, 6, 54, 20, 13, 1837, 2989, 46, 66, 2597, 516, 5150, 21, 3, 434, 1320, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 5324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0",1
"Insecurity: (Or Why Americans Aren't Feeling The Recovery) The New Republic's website is currently carrying an interesting piece which tries to explain the anomaly that although the US economy is growing, a lot of its citizens are still feeling worse off. The article explains the results of a 40 year panel study which has shown that although mean incomes have increased, income variability has increased massively, causing many Americans to feel less well off, despite the growing economy.      ","[1, 13022, 17, 120, 1171, 3, 3040, 20, 3, 3856, 6, 1526, 18, 3, 27, 1806, 20, 13, 2298, 3, 3204, 2196, 34, 3, 3569, 3, 2246, 8, 4062, 6, 3, 21, 1449, 3, 40, 356, 25, 814, 7, 9, 1908, 10, 26, 3323, 46, 240, 3856, 3, 115, 3, 2, 6, 4255, 7807, 6, 524, 10, 9, 1373, 75, 1371, 517, 109, 32, 3403, 21, 1449, 2774, 12137, 43, 1134, 7, 3, 96295, 32, 3, 13051, 7, 3140, 309, 771, 8, 2882, 717, 583, 115, 7, 352, 6, 814, 356, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 38676, 0, 0, 87, 0, 0, 0, 0, 7069, 0, 0, 0, 0, 0, 25, 0, 0, 0, 5409, 0, 109, 0, 0, 0, 0, 55615, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1908, 0, 26, 0, 0, 0, 0, 3825, 0, 14616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32849, 0, 0, 80966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0",1
"The Great K5 Limerick Contest Queue submissions being scarce, I suggest we all submit limericks for consideration.  Mod up your favorites.    I'm no poet, so I'll submit a favorite of my childhood:    There was a young woman named Bright,  Who traveled much faster than light    She set out one day  In a relative way    And returned on the previous night.    I'm afraid I don't remember the author.","[1, 285, 20, 598, 83, 11666, 7, 307, 285, 20, 1679, 6706, 9, 3, 10, 3, 8681, 228, 39, 9, 1053, 1131, 976, 4646, 7, 78, 9201, 3, 1921, 76, 1256, 577, 167, 62, 65, 136, 3, 9, 3, 254, 12, 1382, 14, 6, 3, 119, 5, 2, 23458, 47, 383, 9252, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46346, 0, 1286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26263, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 75815, 0, 0, 0, 0, 0, 1608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0
"The Great K5 Limerick Contest Queue submissions being scarce, I suggest we all submit limericks for consideration.  Mod up your favorites.    I'm no poet, so I'll submit a favorite of my childhood:    There was a young woman named Bright,  Who traveled much faster than light    She set out one day  In a relative way    And returned on the previous night.    I'm afraid I don't remember the author.","[1, 6, 817, 23328, 78725, 3528, 13094, 52716, 286, 13802, 7, 3, 4139, 507, 134, 3, 78726, 15, 8571, 3, 2, 3, 3, 598, 10446, 3, 836, 20, 87, 3674, 6, 5314, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 23328, 0, 3528, 0, 0, 0, 0, 0, 2275, 0, 0, 0, 6706, 0, 0, 0, 5, 0, 39108, 20, 0, 0, 285, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0",0
"RuntimeProperties... Reflection from System Properties \\Java developers often load system properties to customize the runtime behavior\of their applications.\\For example a develoepr could define a 'max_connections' system property to\define the maximum number of TCP connections that their application server can\support.  While nice, this prevents all other applications from using this\variable name.\\The first reaction to this would be to namespace your variable names.  Instead\of using max_connections you would now use\'my.application.Server.MAX_CONNECTIONS' as your property name.  This works of\course but now you have to load this property on startup.\\public static int MAX_CONNECTIONS = Integer.parseInt( System.getProperty(\""my.application.Se ...\\","[1, 33742, 20, 23, 383, 2281, 975, 5, 2, 4482, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 383, 2281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0",0
"RuntimeProperties... Reflection from System Properties \\Java developers often load system properties to customize the runtime behavior\of their applications.\\For example a develoepr could define a 'max_connections' system property to\define the maximum number of TCP connections that their application server can\support.  While nice, this prevents all other applications from using this\variable name.\\The first reaction to this would be to namespace your variable names.  Instead\of using max_connections you would now use\'my.application.Server.MAX_CONNECTIONS' as your property name.  This works of\course but now you have to load this property on startup.\\public static int MAX_CONNECTIONS = Integer.parseInt( System.getProperty(\""my.application.Se ...\\","[1, 56, 2373, 3, 50, 3, 168, 43, 8, 7578, 56, 2281, 14, 6395, 5, 2, 43147, 12815, 10531, 33742, 14801, 48094, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 83015, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0",1
"RuntimeProperties... Reflection from System Properties \\Java developers often load system properties to customize the runtime behavior\of their applications.\\For example a develoepr could define a 'max_connections' system property to\define the maximum number of TCP connections that their application server can\support.  While nice, this prevents all other applications from using this\variable name.\\The first reaction to this would be to namespace your variable names.  Instead\of using max_connections you would now use\'my.application.Server.MAX_CONNECTIONS' as your property name.  This works of\course but now you have to load this property on startup.\\public static int MAX_CONNECTIONS = Integer.parseInt( System.getProperty(\""my.application.Se ...\\","[1, 76197, 593, 33742, 3, 99, 3, 3, 20, 3, 5, 2, 33742, 20, 23, 383, 2281, 975, 5, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 168, 0, 188, 96140, 0, 1286, 0, 0, 0, 0, 0, 383, 2281, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0",1
"RuntimeProperties... Reflection from System Properties \\Java developers often load system properties to customize the runtime behavior\of their applications.\\For example a develoepr could define a 'max_connections' system property to\define the maximum number of TCP connections that their application server can\support.  While nice, this prevents all other applications from using this\variable name.\\The first reaction to this would be to namespace your variable names.  Instead\of using max_connections you would now use\'my.application.Server.MAX_CONNECTIONS' as your property name.  This works of\course but now you have to load this property on startup.\\public static int MAX_CONNECTIONS = Integer.parseInt( System.getProperty(\""my.application.Se ...\\","[1, 18359, 5180, 9, 68508, 97, 6947, 9, 20, 33742, 20, 269, 2281, 94310, 3, 8105, 442, 10, 92659, 3965, 21, 44, 3, 633, 65182, 3, 2, 84464, 17, 269, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1363, 0, 0, 97545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0
"RuntimeProperties... Reflection from System Properties \\Java developers often load system properties to customize the runtime behavior\of their applications.\\For example a develoepr could define a 'max_connections' system property to\define the maximum number of TCP connections that their application server can\support.  While nice, this prevents all other applications from using this\variable name.\\The first reaction to this would be to namespace your variable names.  Instead\of using max_connections you would now use\'my.application.Server.MAX_CONNECTIONS' as your property name.  This works of\course but now you have to load this property on startup.\\public static int MAX_CONNECTIONS = Integer.parseInt( System.getProperty(\""my.application.Se ...\\","[1, 7868, 3, 4890, 8, 3, 99, 41, 8, 81721, 3, 35277, 1467, 5, 2, 73053, 17, 59489, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 49, 0, 0, 56, 0, 0, 0, 0, 35513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0",0
"RuntimeProperties... Reflection from System Properties \\Java developers often load system properties to customize the runtime behavior\of their applications.\\For example a develoepr could define a 'max_connections' system property to\define the maximum number of TCP connections that their application server can\support.  While nice, this prevents all other applications from using this\variable name.\\The first reaction to this would be to namespace your variable names.  Instead\of using max_connections you would now use\'my.application.Server.MAX_CONNECTIONS' as your property name.  This works of\course but now you have to load this property on startup.\\public static int MAX_CONNECTIONS = Integer.parseInt( System.getProperty(\""my.application.Se ...\\","[1, 17403, 3, 269, 5116, 59142, 2534, 1986, 7578, 269, 5116, 8, 37238, 6, 34567, 3, 44, 1127, 5, 2, 0, 0, 0, 0, 0, 0, 18359, 5180, 9, 68508, 97, 6947, 9, 20, 33742, 20, 269, 2281, 94310, 3, 8105, 442, 10, 92659, 3965, 21, 44, 3, 633, 65182, 3, 2]","[0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1363, 0, 0, 97545, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
Thank You IBM! \\I just wanted to say thanks to IBM for Open Sourcing  Cloudscape .\\You guys really have your act together.  Keep up the good work!\\,"[1, 8916, 3, 210, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8340, 179, 1326, 8, 233, 1794, 8, 210, 15, 154, 34809, 22899, 5, 2]","[0, 0, 73685, 0, 750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
Thank You IBM! \\I just wanted to say thanks to IBM for Open Sourcing  Cloudscape .\\You guys really have your act together.  Keep up the good work!\\,"[1, 4482, 2, 0, 0, 0, 0, 0, 0, 31620, 5363, 1855, 43, 383, 3, 1513, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 31620, 0, 0, 0, 0, 66239, 0, 0, 0]","1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2",0
"LinuxWorld, IDs, and Privacy \\Today Jonathan Moore  and I headed over to LinuxWorld after lunch to see what\kind of cool hardware and Linux hacks they had on the expo floor.\\Only \$15 to get in the door so I figure why not.\\I'm a bit of a privacy freak.  When you're trading some security for liberty\there are situations where it *might* be worth it.  In situations of extreme\violence having the police by your side might be a good idea.  \\I think we can all agree that trading liberty for *nothing* isn't worth it.\This country was *founded* on liberty after the British were abusing their\colonial powers.  Every true American should cherish their liberty and think\long and hard about just turning them over for no reason.\ ...\\","[1, 94, 168, 20, 1014, 653, 126, 105, 15, 78620, 3, 3, 395, 29, 54637, 41, 1037, 29, 5, 2, 8340, 1362, 507, 127, 134, 1406, 21, 653, 3, 15, 54641, 1577, 3, 87, 1037, 29, 5, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 105, 0, 78620, 46, 15162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 4159, 0, 0, 0, 20, 0, 1037, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0",0
"LinuxWorld, IDs, and Privacy \\Today Jonathan Moore  and I headed over to LinuxWorld after lunch to see what\kind of cool hardware and Linux hacks they had on the expo floor.\\Only \$15 to get in the door so I figure why not.\\I'm a bit of a privacy freak.  When you're trading some security for liberty\there are situations where it *might* be worth it.  In situations of extreme\violence having the police by your side might be a good idea.  \\I think we can all agree that trading liberty for *nothing* isn't worth it.\This country was *founded* on liberty after the British were abusing their\colonial powers.  Every true American should cherish their liberty and think\long and hard about just turning them over for no reason.\ ...\\","[1, 4482, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15162, 10, 70882, 1231, 6, 205, 28, 3, 938, 515, 41, 9, 475, 2402, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 70882, 0, 0, 0, 28, 383, 0, 515, 0, 0, 0, 0, 0, 0]","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"LinuxWorld, IDs, and Privacy \\Today Jonathan Moore  and I headed over to LinuxWorld after lunch to see what\kind of cool hardware and Linux hacks they had on the expo floor.\\Only \$15 to get in the door so I figure why not.\\I'm a bit of a privacy freak.  When you're trading some security for liberty\there are situations where it *might* be worth it.  In situations of extreme\violence having the police by your side might be a good idea.  \\I think we can all agree that trading liberty for *nothing* isn't worth it.\This country was *founded* on liberty after the British were abusing their\colonial powers.  Every true American should cherish their liberty and think\long and hard about just turning them over for no reason.\ ...\\","[1, 8340, 20, 598, 9, 2554, 10, 9, 3672, 19502, 5, 2, 0, 0, 0, 0, 0, 0, 0, 94, 168, 20, 1014, 653, 126, 105, 15, 78620, 3, 3, 395, 29, 54637, 41, 1037, 29, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 78620, 46, 15162, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
"LinuxWorld, IDs, and Privacy \\Today Jonathan Moore  and I headed over to LinuxWorld after lunch to see what\kind of cool hardware and Linux hacks they had on the expo floor.\\Only \$15 to get in the door so I figure why not.\\I'm a bit of a privacy freak.  When you're trading some security for liberty\there are situations where it *might* be worth it.  In situations of extreme\violence having the police by your side might be a good idea.  \\I think we can all agree that trading liberty for *nothing* isn't worth it.\This country was *founded* on liberty after the British were abusing their\colonial powers.  Every true American should cherish their liberty and think\long and hard about just turning them over for no reason.\ ...\\","[1, 43145, 5393, 8, 230, 11, 6, 3286, 307, 3, 2822, 1171, 66, 5, 2, 8340, 20, 598, 9, 2554, 10, 9, 3672, 19502, 5, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0",1
"LinuxWorld, IDs, and Privacy \\Today Jonathan Moore  and I headed over to LinuxWorld after lunch to see what\kind of cool hardware and Linux hacks they had on the expo floor.\\Only \$15 to get in the door so I figure why not.\\I'm a bit of a privacy freak.  When you're trading some security for liberty\there are situations where it *might* be worth it.  In situations of extreme\violence having the police by your side might be a good idea.  \\I think we can all agree that trading liberty for *nothing* isn't worth it.\This country was *founded* on liberty after the British were abusing their\colonial powers.  Every true American should cherish their liberty and think\long and hard about just turning them over for no reason.\ ...\\","[1, 3, 3118, 181, 398, 32221, 44, 4159, 3, 93564, 12, 934, 72, 179, 3, 249, 42, 15, 83, 2254, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17249, 7, 3, 7, 12, 3672, 24210, 4411, 5416, 12, 3, 3, 42, 8, 17249, 38, 6821, 3, 3, 97372, 10, 2381, 2273, 12, 429, 19542, 3, 3, 14, 6, 5770, 3, 5, 2]","[0, 87984, 0, 0, 0, 0, 0, 0, 50762, 0, 0, 0, 0, 0, 2100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32959, 0, 0, 0, 0, 0, 0, 0, 285, 15241, 0, 0, 0, 0, 0, 8, 678, 0, 0, 0, 0, 12, 0, 0, 71, 90, 0, 0, 0, 75071, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
